Library file:   ../library.lib
Library name:   custom
Design file:    ../design.v
Module name:    circuit
Linker file:    linker.ld
Settings file:  ../config_sbox_d1.set
Result folder:  .

Start Hardware Leakage Evaluation

Read settings file before design file...done with 0 warnings!
Read library file...done!
Read design file..."circuit"...done!
Make circuit depth...done!
Read settings file...done with 9 warnings!
    Warning "end_wait_cycles" is not specified. Default "end_wait_cycles" = 0 is taken!
    Warning "multivariate_test" is not specified. Default "multivariate_test" = no is taken!
    Warning "no_of_test_clock_cycles" is not specified. Default "no_of_test_clock_cycles" = 1-7 is taken!
    Warning "minimize_probe_sets" is not specified. Default "minimize_probe_sets" = no is taken!
    Warning "remove_full_probing_sets" is not specified. Default "remove_full_probing_sets" = no is taken!
    Warning "no_of_entries_in_report" is not specified. Default "no_of_entries_in_report" = 10 is taken!
    Warning "max_distance_multivariate" is not specified. Default "max_distance_multivariate" = 10 is taken!
    Warning "no_of_probing_sets_per_step" is not specified. Default "no_of_probing_sets_per_step" = all is taken!
    Warning "effect_size" is not specified. Default "effect_size" = 0.1 is taken!
Construct probes...done!
Prepare simulation memory...done!
Prepare shared data for 10 threads ...done!

Generate univariate probing sets...1288 probing sets generated...done!
Remove duplicated probing sets...987 probing sets remain...done!
-------------------------------------------------------------------------------------------------------------------------------------
| #Standard Probes | #Extended Probes | #Probing Sets | Minimum #Probes per Set | Maximum #Probes per Set | Average #Probes per Set |
-------------------------------------------------------------------------------------------------------------------------------------
|             1288 |             1372 |           987 |                       1 |                      18 |                3.397163 |
-------------------------------------------------------------------------------------------------------------------------------------

Evaluate security under the robust probing model!
----------------------------------------------------------------------------------------------------------------------------------------
|      Elapsed Time |      Required Ram |  Processed Simulations | Probing Set with highest Information Leakage |  -log10(p) |  Status |
----------------------------------------------------------------------------------------------------------------------------------------
|        11.943706s |        0.892388GB |                3072000 |     \inst_r0_zero_mapper.inst_reg0.in[1] (6) |   2.858880 |    OKAY |
|        12.327309s |        0.892388GB |                3174400 |     \inst_r0_zero_mapper.inst_reg0.in[1] (6) |   2.693402 |    OKAY |
|        12.731652s |        0.892388GB |                3276800 |     \inst_r0_zero_mapper.inst_reg0.in[1] (6) |   2.435122 |    OKAY |
|        13.132388s |        0.892388GB |                3379200 |               \inst_kronecker.G2.DFF1.in (1) |   2.282182 |    OKAY |
|        13.534792s |        0.892388GB |                3481600 |     \inst_r0_zero_mapper.inst_reg0.in[1] (6) |   2.520594 |    OKAY |
|        13.937541s |        0.892388GB |                3584000 |     \inst_r0_zero_mapper.inst_reg0.in[1] (6) |   2.627905 |    OKAY |
|        14.332298s |        0.892388GB |                3686400 |     \inst_r0_zero_mapper.inst_reg0.in[1] (6) |   2.648608 |    OKAY |
|        14.736434s |        0.892388GB |                3788800 |     \inst_r0_zero_mapper.inst_reg0.in[1] (6) |   2.856623 |    OKAY |
|        15.131687s |        0.892388GB |                3891200 |     \inst_r0_zero_mapper.inst_reg0.in[1] (6) |   2.891123 |    OKAY |
|        15.523564s |        0.892388GB |                3993600 |     \inst_r0_zero_mapper.inst_reg0.in[1] (6) |   2.486271 |    OKAY |
|        15.918563s |        0.892388GB |                4096000 |     \inst_r0_zero_mapper.inst_reg0.in[1] (6) |   2.614336 |    OKAY |
----------------------------------------------------------------------------------------------------------------------------------------
Evaluation done in 15.9204 seconds!
done!
