|      Elapsed Time |      Required Ram |  Processed Simulations | Probing Set with highest Information Leakage |  -log10(p) |  Status |
----------------------------------------------------------------------------------------------------------------------------------------
|       189.995352s |       17.926016GB |               27000000 |              [\G3.r0XORAND2(2), \G7.AND5(2)] |   3.768750 |    OKAY |
|       197.037631s |       17.926016GB |               28000000 |         [\G2.r2XORAND6(3), \G3.r1XORAND7(3)] |   4.127350 |    OKAY |
|       204.064123s |       17.926016GB |               29000000 |         [\G2.r2XORAND6(3), \G3.r1XORAND7(3)] |   4.761389 |    OKAY |
|       211.106766s |       17.926016GB |               30000000 |         [\G2.r2XORAND6(3), \G3.r1XORAND7(3)] |   4.195210 |    OKAY |
|       218.140291s |       17.926016GB |               31000000 |         [\G2.r2XORAND6(3), \G3.r1XORAND7(3)] |   4.211304 |    OKAY |
|       225.175757s |       17.926016GB |               32000000 |         [\G2.r2XORAND6(3), \G3.r1XORAND7(3)] |   4.207748 |    OKAY |
|       232.207921s |       17.926016GB |               33000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.198976 |    OKAY |
|       239.243680s |       17.926016GB |               34000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.345081 |    OKAY |
|       246.293347s |       17.926016GB |               35000000 |         [\G3.r1XORAND7(5), \G4.r1XORAND3(5)] |   4.288230 |    OKAY |
|       253.322162s |       17.926016GB |               36000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.276852 |    OKAY |
|       260.353205s |       17.926016GB |               37000000 |         [\G2.r2XORAND6(3), \G3.r1XORAND7(3)] |   4.153080 |    OKAY |
|       267.393382s |       17.926016GB |               38000000 |         [\G2.r2XORAND6(3), \G3.r1XORAND7(3)] |   4.228180 |    OKAY |
|       274.429853s |       17.926016GB |               39000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.335243 |    OKAY |
|       281.461276s |       17.926016GB |               40000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.696591 |    OKAY |
|       288.499765s |       17.926016GB |               41000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.447251 |    OKAY |
|       295.532860s |       17.926016GB |               42000000 |              [\G1.AND9(4), \G6.r1XORAND7(4)] |   4.327200 |    OKAY |
|       302.561191s |       17.926016GB |               43000000 |              [\G1.AND9(4), \G6.r1XORAND7(4)] |   4.196159 |    OKAY |
|       309.595153s |       17.926016GB |               44000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.105781 |    OKAY |
|       316.620670s |       17.926016GB |               45000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.365623 |    OKAY |
|       323.650947s |       17.926016GB |               46000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.581241 |    OKAY |
|       330.675340s |       17.926016GB |               47000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.892806 |    OKAY |
|       337.701850s |       17.926016GB |               48000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.574456 |    OKAY |
|       344.721950s |       17.926016GB |               49000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.851926 |    OKAY |
